"COUNTRY","INDICATOR","UNIT","FREQUENCY","TIME_PERIOD","OBS_VALUE","SCALE"
"United Kingdom","Total reserves (gold at national valuation)","US dollar","Monthly","1993-M04","42570.79130423643","Millions"
"United Kingdom","Total reserves (gold at national valuation)","US dollar","Monthly","1993-M05","42710.00482823346","Millions"
"United Kingdom","Total reserves (gold at national valuation)","US dollar","Monthly","1993-M06","41616.52252783345","Millions"
"United Kingdom","Total reserves (gold at national valuation)","US dollar","Monthly","1993-M07","41711.39122676973","Millions"
"United Kingdom","Total reserves (gold at national valuation)","US dollar","Monthly","1993-M08","42425.26199434433","Millions"
"United Kingdom","Total reserves (gold at national valuation)","US dollar","Monthly","1993-M09","42887.2835029978","Millions"
"United Kingdom","Total reserves (gold at national valuation)","US dollar","Monthly","1993-M10","42701.23497275067","Millions"
"United Kingdom","Total reserves (gold at national valuation)","US dollar","Monthly","1993-M11","42225.9973352727","Millions"
"United Kingdom","Total reserves (gold at national valuation)","US dollar","Monthly","1993-M12","41334.66712839293","Millions"
"United Kingdom","Total reserves (gold at national valuation)","US dollar","Monthly","1994-M01","41767.13273798676","Millions"
"United Kingdom","Total reserves (gold at national valuation)","US dollar","Monthly","1994-M02","42260.92096075674","Millions"
"United Kingdom","Total reserves (gold at national valuation)","US dollar","Monthly","1994-M03","43698.45244351025","Millions"
"United Kingdom","Total reserves (gold at national valuation)","US dollar","Monthly","1994-M04","44446.26805260816","Millions"
"United Kingdom","Total reserves (gold at national valuation)","US dollar","Monthly","1994-M05","44551.74324994685","Millions"
"United Kingdom","Total reserves (gold at national valuation)","US dollar","Monthly","1994-M06","45229.99867908788","Millions"
"United Kingdom","Total reserves (gold at national valuation)","US dollar","Monthly","1994-M07","45458.14626655428","Millions"
"United Kingdom","Total reserves (gold at national valuation)","US dollar","Monthly","1994-M08","45486.46109301484","Millions"
"United Kingdom","Total reserves (gold at national valuation)","US dollar","Monthly","1994-M09","45969.9850517839","Millions"
"United Kingdom","Total reserves (gold at national valuation)","US dollar","Monthly","1994-M10","47211.9086726741","Millions"
"United Kingdom","Total reserves (gold at national valuation)","US dollar","Monthly","1994-M11","46155.25401477718","Millions"
"United Kingdom","Total reserves (gold at national valuation)","US dollar","Monthly","1994-M12","46326.66912407683","Millions"
"United Kingdom","Total reserves (gold at national valuation)","US dollar","Monthly","1995-M01","45665.11203158964","Millions"
"United Kingdom","Total reserves (gold at national valuation)","US dollar","Monthly","1995-M02","46142.39820254137","Millions"
"United Kingdom","Total reserves (gold at national valuation)","US dollar","Monthly","1995-M03","47827.08806827492","Millions"
"United Kingdom","Total reserves (gold at national valuation)","US dollar","Monthly","1995-M04","48162.3433787153","Millions"
"United Kingdom","Total reserves (gold at national valuation)","US dollar","Monthly","1995-M05","47860.39768561856","Millions"
"United Kingdom","Total reserves (gold at national valuation)","US dollar","Monthly","1995-M06","48383.65986191793","Millions"
"United Kingdom","Total reserves (gold at national valuation)","US dollar","Monthly","1995-M07","48905.97776256363","Millions"
"United Kingdom","Total reserves (gold at national valuation)","US dollar","Monthly","1995-M08","47177.59161069819","Millions"
"United Kingdom","Total reserves (gold at national valuation)","US dollar","Monthly","1995-M09","47934.57377347975","Millions"
"United Kingdom","Total reserves (gold at national valuation)","US dollar","Monthly","1995-M10","48187.76825896433","Millions"
"United Kingdom","Total reserves (gold at national valuation)","US dollar","Monthly","1995-M11","47526.5013836048","Millions"
"United Kingdom","Total reserves (gold at national valuation)","US dollar","Monthly","1995-M12","47257.60829785589","Millions"
"United Kingdom","Total reserves (gold at national valuation)","US dollar","Monthly","1996-M01","44101.0417970162","Millions"
"United Kingdom","Total reserves (gold at national valuation)","US dollar","Monthly","1996-M02","44688.33473494673","Millions"
"United Kingdom","Total reserves (gold at national valuation)","US dollar","Monthly","1996-M03","44675.32694541656","Millions"
"United Kingdom","Total reserves (gold at national valuation)","US dollar","Monthly","1996-M04","44606.16541067734","Millions"
"United Kingdom","Total reserves (gold at national valuation)","US dollar","Monthly","1996-M05","44614.7089842398","Millions"
"United Kingdom","Total reserves (gold at national valuation)","US dollar","Monthly","1996-M06","44611.76378138004","Millions"
"United Kingdom","Total reserves (gold at national valuation)","US dollar","Monthly","1996-M07","48012.16671698357","Millions"
"United Kingdom","Total reserves (gold at national valuation)","US dollar","Monthly","1996-M08","47787.65477899751","Millions"
"United Kingdom","Total reserves (gold at national valuation)","US dollar","Monthly","1996-M09","43248.70664674572","Millions"
"United Kingdom","Total reserves (gold at national valuation)","US dollar","Monthly","1996-M10","46164.03315915905","Millions"
"United Kingdom","Total reserves (gold at national valuation)","US dollar","Monthly","1996-M11","45757.71783451912","Millions"
"United Kingdom","Total reserves (gold at national valuation)","US dollar","Monthly","1996-M12","45373.22085983964","Millions"
"United Kingdom","Total reserves (gold at national valuation)","US dollar","Monthly","1997-M01","41331.57823271564","Millions"
"United Kingdom","Total reserves (gold at national valuation)","US dollar","Monthly","1997-M02","40653.90373975318","Millions"
"United Kingdom","Total reserves (gold at national valuation)","US dollar","Monthly","1997-M03","40031.89196700872","Millions"
"United Kingdom","Total reserves (gold at national valuation)","US dollar","Monthly","1997-M04","39941.97485245481","Millions"
"United Kingdom","Total reserves (gold at national valuation)","US dollar","Monthly","1997-M05","40299.83548852674","Millions"
"United Kingdom","Total reserves (gold at national valuation)","US dollar","Monthly","1997-M06","39994.78199833701","Millions"
"United Kingdom","Total reserves (gold at national valuation)","US dollar","Monthly","1997-M07","39482.93284495607","Millions"
"United Kingdom","Total reserves (gold at national valuation)","US dollar","Monthly","1997-M08","39800.03943733415","Millions"
"United Kingdom","Total reserves (gold at national valuation)","US dollar","Monthly","1997-M09","40071.29739913473","Millions"
"United Kingdom","Total reserves (gold at national valuation)","US dollar","Monthly","1997-M10","38254.57687252159","Millions"
"United Kingdom","Total reserves (gold at national valuation)","US dollar","Monthly","1997-M11","37756.95187395904","Millions"
"United Kingdom","Total reserves (gold at national valuation)","US dollar","Monthly","1997-M12","37125.81533207763","Millions"
"United Kingdom","Total reserves (gold at national valuation)","US dollar","Monthly","1998-M01","35215.71957029174","Millions"
"United Kingdom","Total reserves (gold at national valuation)","US dollar","Monthly","1998-M02","35313.39691498383","Millions"
"United Kingdom","Total reserves (gold at national valuation)","US dollar","Monthly","1998-M03","34205.85291229776","Millions"
"United Kingdom","Total reserves (gold at national valuation)","US dollar","Monthly","1998-M04","35271.6531673355","Millions"
"United Kingdom","Total reserves (gold at national valuation)","US dollar","Monthly","1998-M05","35169.25094977826","Millions"
"United Kingdom","Total reserves (gold at national valuation)","US dollar","Monthly","1998-M06","34992.58000980016","Millions"
"United Kingdom","Total reserves (gold at national valuation)","US dollar","Monthly","1998-M07","35622.45943531308","Millions"
"United Kingdom","Total reserves (gold at national valuation)","US dollar","Monthly","1998-M08","35660.569221002","Millions"
"United Kingdom","Total reserves (gold at national valuation)","US dollar","Monthly","1998-M09","36740.63084680544","Millions"
"United Kingdom","Total reserves (gold at national valuation)","US dollar","Monthly","1998-M10","37784.19070179466","Millions"
"United Kingdom","Total reserves (gold at national valuation)","US dollar","Monthly","1998-M11","37117.21730285377","Millions"
"United Kingdom","Total reserves (gold at national valuation)","US dollar","Monthly","1998-M12","37289.54726808079","Millions"
"United Kingdom","Total reserves (gold at national valuation)","US dollar","Monthly","1999-M01","35142.79254969488","Millions"
"United Kingdom","Total reserves (gold at national valuation)","US dollar","Monthly","1999-M02","34632.64358498863","Millions"
"United Kingdom","Total reserves (gold at national valuation)","US dollar","Monthly","1999-M03","34377.63785010245","Millions"
"United Kingdom","Total reserves (gold at national valuation)","US dollar","Monthly","1999-M04","34203.77214827266","Millions"
"United Kingdom","Total reserves (gold at national valuation)","US dollar","Monthly","1999-M05","33943.99162483108","Millions"
"United Kingdom","Total reserves (gold at national valuation)","US dollar","Monthly","1999-M06","33728.71434754613","Millions"
"United Kingdom","Total reserves (gold at national valuation)","US dollar","Monthly","1999-M07","44224.71529806927","Millions"
"United Kingdom","Total reserves (gold at national valuation)","US dollar","Monthly","1999-M08","39334.34757826012","Millions"
"United Kingdom","Total reserves (gold at national valuation)","US dollar","Monthly","1999-M09","44362.7139938253","Millions"
"United Kingdom","Total reserves (gold at national valuation)","US dollar","Monthly","1999-M10","44383.17765513682","Millions"
"United Kingdom","Total reserves (gold at national valuation)","US dollar","Monthly","1999-M11","46640.03278986903","Millions"
"United Kingdom","Total reserves (gold at national valuation)","US dollar","Monthly","1999-M12","46188.28822151742","Millions"
"United Kingdom","Total reserves (gold at national valuation)","US dollar","Monthly","2000-M01","48601.8119837904","Millions"
"United Kingdom","Total reserves (gold at national valuation)","US dollar","Monthly","2000-M02","44177.76275886123","Millions"
"United Kingdom","Total reserves (gold at national valuation)","US dollar","Monthly","2000-M03","42545.83531452809","Millions"
"United Kingdom","Total reserves (gold at national valuation)","US dollar","Monthly","2000-M04","43481.63888561027","Millions"
"United Kingdom","Total reserves (gold at national valuation)","US dollar","Monthly","2000-M05","44354.92373575226","Millions"
"United Kingdom","Total reserves (gold at national valuation)","US dollar","Monthly","2000-M06","45252.26712223923","Millions"
"United Kingdom","Total reserves (gold at national valuation)","US dollar","Monthly","2000-M07","45555.70615144418","Millions"
"United Kingdom","Total reserves (gold at national valuation)","US dollar","Monthly","2000-M08","44575.08525023848","Millions"
"United Kingdom","Total reserves (gold at national valuation)","US dollar","Monthly","2000-M09","44384.43038227393","Millions"
"United Kingdom","Total reserves (gold at national valuation)","US dollar","Monthly","2000-M10","45959.39778741805","Millions"
"United Kingdom","Total reserves (gold at national valuation)","US dollar","Monthly","2000-M11","47948.09444631504","Millions"
"United Kingdom","Total reserves (gold at national valuation)","US dollar","Monthly","2000-M12","50911.17742457439","Millions"
"United Kingdom","Total reserves (gold at national valuation)","US dollar","Monthly","2001-M01","49481.91669162963","Millions"
"United Kingdom","Total reserves (gold at national valuation)","US dollar","Monthly","2001-M02","46189.91770515979","Millions"
"United Kingdom","Total reserves (gold at national valuation)","US dollar","Monthly","2001-M03","46706.22161552631","Millions"
"United Kingdom","Total reserves (gold at national valuation)","US dollar","Monthly","2001-M04","46600.61049570316","Millions"
"United Kingdom","Total reserves (gold at national valuation)","US dollar","Monthly","2001-M05","46901.0982199591","Millions"
"United Kingdom","Total reserves (gold at national valuation)","US dollar","Monthly","2001-M06","47802.97590300141","Millions"
"United Kingdom","Total reserves (gold at national valuation)","US dollar","Monthly","2001-M07","46198.66129042386","Millions"
"United Kingdom","Total reserves (gold at national valuation)","US dollar","Monthly","2001-M08","47673.7369002732","Millions"
"United Kingdom","Total reserves (gold at national valuation)","US dollar","Monthly","2001-M09","47758.24730107783","Millions"
"United Kingdom","Total reserves (gold at national valuation)","US dollar","Monthly","2001-M10","47386.19764253837","Millions"
"United Kingdom","Total reserves (gold at national valuation)","US dollar","Monthly","2001-M11","47480.97865162787","Millions"
"United Kingdom","Total reserves (gold at national valuation)","US dollar","Monthly","2001-M12","47417.46770944266","Millions"
"United Kingdom","Total reserves (gold at national valuation)","US dollar","Monthly","2002-M01","47749.1697159337","Millions"
"United Kingdom","Total reserves (gold at national valuation)","US dollar","Monthly","2002-M02","48144.92036550031","Millions"
"United Kingdom","Total reserves (gold at national valuation)","US dollar","Monthly","2002-M03","47747.43488229358","Millions"
"United Kingdom","Total reserves (gold at national valuation)","US dollar","Monthly","2002-M04","48844.68873273434","Millions"
"United Kingdom","Total reserves (gold at national valuation)","US dollar","Monthly","2002-M05","49777.71155112842","Millions"
"United Kingdom","Total reserves (gold at national valuation)","US dollar","Monthly","2002-M06","52410.45403930418","Millions"
"United Kingdom","Total reserves (gold at national valuation)","US dollar","Monthly","2002-M07","52047.24675904134","Millions"
"United Kingdom","Total reserves (gold at national valuation)","US dollar","Monthly","2002-M08","52214.91545805402","Millions"
"United Kingdom","Total reserves (gold at national valuation)","US dollar","Monthly","2002-M09","54473.71225406962","Millions"
"United Kingdom","Total reserves (gold at national valuation)","US dollar","Monthly","2002-M10","55206.68828348678","Millions"
"United Kingdom","Total reserves (gold at national valuation)","US dollar","Monthly","2002-M11","56175.35500110127","Millions"
"United Kingdom","Total reserves (gold at national valuation)","US dollar","Monthly","2002-M12","54959.28199897984","Millions"
"United Kingdom","Total reserves (gold at national valuation)","US dollar","Monthly","2003-M01","49748.84639804212","Millions"
"United Kingdom","Total reserves (gold at national valuation)","US dollar","Monthly","2003-M02","49731.14986001301","Millions"
"United Kingdom","Total reserves (gold at national valuation)","US dollar","Monthly","2003-M03","48857.72133846288","Millions"
"United Kingdom","Total reserves (gold at national valuation)","US dollar","Monthly","2003-M04","48767.48595117138","Millions"
"United Kingdom","Total reserves (gold at national valuation)","US dollar","Monthly","2003-M05","51195.34438948771","Millions"
"United Kingdom","Total reserves (gold at national valuation)","US dollar","Monthly","2003-M06","51788.05845954053","Millions"
"United Kingdom","Total reserves (gold at national valuation)","US dollar","Monthly","2003-M07","52063.2738341004","Millions"
"United Kingdom","Total reserves (gold at national valuation)","US dollar","Monthly","2003-M08","52119.57868122116","Millions"
"United Kingdom","Total reserves (gold at national valuation)","US dollar","Monthly","2003-M09","54428.49848850902","Millions"
"United Kingdom","Total reserves (gold at national valuation)","US dollar","Monthly","2003-M10","53658.20034794953","Millions"
"United Kingdom","Total reserves (gold at national valuation)","US dollar","Monthly","2003-M11","54493.25959549848","Millions"
"United Kingdom","Total reserves (gold at national valuation)","US dollar","Monthly","2003-M12","56349.68104007962","Millions"
"United Kingdom","Total reserves (gold at national valuation)","US dollar","Monthly","2004-M01","53693.02481382124","Millions"
"United Kingdom","Total reserves (gold at national valuation)","US dollar","Monthly","2004-M02","53821.37622699776","Millions"
"United Kingdom","Total reserves (gold at national valuation)","US dollar","Monthly","2004-M03","57126.92202418754","Millions"
"United Kingdom","Total reserves (gold at national valuation)","US dollar","Monthly","2004-M04","55470.10324565414","Millions"
"United Kingdom","Total reserves (gold at national valuation)","US dollar","Monthly","2004-M05","56132.40271581115","Millions"
"United Kingdom","Total reserves (gold at national valuation)","US dollar","Monthly","2004-M06","55866.43239193911","Millions"
"United Kingdom","Total reserves (gold at national valuation)","US dollar","Monthly","2004-M07","56471.95729339688","Millions"
"United Kingdom","Total reserves (gold at national valuation)","US dollar","Monthly","2004-M08","56159.64982447512","Millions"
"United Kingdom","Total reserves (gold at national valuation)","US dollar","Monthly","2004-M09","56565.85502101033","Millions"
"United Kingdom","Total reserves (gold at national valuation)","US dollar","Monthly","2004-M10","58112.20932755471","Millions"
"United Kingdom","Total reserves (gold at national valuation)","US dollar","Monthly","2004-M11","61621.97193354051","Millions"
"United Kingdom","Total reserves (gold at national valuation)","US dollar","Monthly","2004-M12","62138.19499875227","Millions"
"United Kingdom","Total reserves (gold at national valuation)","US dollar","Monthly","2005-M01","58400.43554193051","Millions"
"United Kingdom","Total reserves (gold at national valuation)","US dollar","Monthly","2005-M02","59052.51870693914","Millions"
"United Kingdom","Total reserves (gold at national valuation)","US dollar","Monthly","2005-M03","62089.41184053104","Millions"
"United Kingdom","Total reserves (gold at national valuation)","US dollar","Monthly","2005-M04","60780.37519693167","Millions"
"United Kingdom","Total reserves (gold at national valuation)","US dollar","Monthly","2005-M05","59532.08783188084","Millions"
"United Kingdom","Total reserves (gold at national valuation)","US dollar","Monthly","2005-M06","60525.10667187124","Millions"
"United Kingdom","Total reserves (gold at national valuation)","US dollar","Monthly","2005-M07","60351.72136730096","Millions"
"United Kingdom","Total reserves (gold at national valuation)","US dollar","Monthly","2005-M08","61505.94062795482","Millions"
"United Kingdom","Total reserves (gold at national valuation)","US dollar","Monthly","2005-M09","60520.86855924857","Millions"
"United Kingdom","Total reserves (gold at national valuation)","US dollar","Monthly","2005-M10","58958.38297659962","Millions"
"United Kingdom","Total reserves (gold at national valuation)","US dollar","Monthly","2005-M11","59252.34652111878","Millions"
"United Kingdom","Total reserves (gold at national valuation)","US dollar","Monthly","2005-M12","59135.10820500694","Millions"
"United Kingdom","Total reserves (gold at national valuation)","US dollar","Monthly","2006-M01","59979.62754743607","Millions"
"United Kingdom","Total reserves (gold at national valuation)","US dollar","Monthly","2006-M02","58031.90467281794","Millions"
"United Kingdom","Total reserves (gold at national valuation)","US dollar","Monthly","2006-M03","60603.75634279709","Millions"
"United Kingdom","Total reserves (gold at national valuation)","US dollar","Monthly","2006-M04","63820.15387722815","Millions"
"United Kingdom","Total reserves (gold at national valuation)","US dollar","Monthly","2006-M05","66827.20162320504","Millions"
"United Kingdom","Total reserves (gold at national valuation)","US dollar","Monthly","2006-M06","63016.50524882025","Millions"
"United Kingdom","Total reserves (gold at national valuation)","US dollar","Monthly","2006-M07","62219.48028091732","Millions"
"United Kingdom","Total reserves (gold at national valuation)","US dollar","Monthly","2006-M08","62754.95618054368","Millions"
"United Kingdom","Total reserves (gold at national valuation)","US dollar","Monthly","2006-M09","62199.0243064434","Millions"
"United Kingdom","Total reserves (gold at national valuation)","US dollar","Monthly","2006-M10","62051.19875608664","Millions"
"United Kingdom","Total reserves (gold at national valuation)","US dollar","Monthly","2006-M11","64400.49547732448","Millions"
"United Kingdom","Total reserves (gold at national valuation)","US dollar","Monthly","2006-M12","63823.57731364331","Millions"
"United Kingdom","Total reserves (gold at national valuation)","US dollar","Monthly","2007-M01","61592.56725061139","Millions"
"United Kingdom","Total reserves (gold at national valuation)","US dollar","Monthly","2007-M02","64178.02279631762","Millions"
"United Kingdom","Total reserves (gold at national valuation)","US dollar","Monthly","2007-M03","67958.54953683454","Millions"
"United Kingdom","Total reserves (gold at national valuation)","US dollar","Monthly","2007-M04","67883.95836554603","Millions"
"United Kingdom","Total reserves (gold at national valuation)","US dollar","Monthly","2007-M05","67658.80530954266","Millions"
"United Kingdom","Total reserves (gold at national valuation)","US dollar","Monthly","2007-M06","77276.9728643568","Millions"
"United Kingdom","Total reserves (gold at national valuation)","US dollar","Monthly","2007-M07","66612.63725011459","Millions"
"United Kingdom","Total reserves (gold at national valuation)","US dollar","Monthly","2007-M08","67309.68129208116","Millions"
"United Kingdom","Total reserves (gold at national valuation)","US dollar","Monthly","2007-M09","70943.45769826412","Millions"
"United Kingdom","Total reserves (gold at national valuation)","US dollar","Monthly","2007-M10","76124.44624745198","Millions"
"United Kingdom","Total reserves (gold at national valuation)","US dollar","Monthly","2007-M11","78480.97583929368","Millions"
"United Kingdom","Total reserves (gold at national valuation)","US dollar","Monthly","2007-M12","77742.89746609793","Millions"
"United Kingdom","Total reserves (gold at national valuation)","US dollar","Monthly","2008-M01","79426.58382043469","Millions"
"United Kingdom","Total reserves (gold at national valuation)","US dollar","Monthly","2008-M02","83004.20499432668","Millions"
"United Kingdom","Total reserves (gold at national valuation)","US dollar","Monthly","2008-M03","81468.66292643296","Millions"
"United Kingdom","Total reserves (gold at national valuation)","US dollar","Monthly","2008-M04","77586.03608388881","Millions"
"United Kingdom","Total reserves (gold at national valuation)","US dollar","Monthly","2008-M05","76069.92855854751","Millions"
"United Kingdom","Total reserves (gold at national valuation)","US dollar","Monthly","2008-M06","74452.70992000076","Millions"
"United Kingdom","Total reserves (gold at national valuation)","US dollar","Monthly","2008-M07","69505.22016259753","Millions"
"United Kingdom","Total reserves (gold at national valuation)","US dollar","Monthly","2008-M08","64860.79273566197","Millions"
"United Kingdom","Total reserves (gold at national valuation)","US dollar","Monthly","2008-M09","63348.97733002732","Millions"
"United Kingdom","Total reserves (gold at national valuation)","US dollar","Monthly","2008-M10","59674.73940283662","Millions"
"United Kingdom","Total reserves (gold at national valuation)","US dollar","Monthly","2008-M11","61543.14631987778","Millions"
"United Kingdom","Total reserves (gold at national valuation)","US dollar","Monthly","2008-M12","64738.32992480954","Millions"
"United Kingdom","Total reserves (gold at national valuation)","US dollar","Monthly","2009-M01","58807.75541712307","Millions"
"United Kingdom","Total reserves (gold at national valuation)","US dollar","Monthly","2009-M02","60301.78392673743","Millions"
"United Kingdom","Total reserves (gold at national valuation)","US dollar","Monthly","2009-M03","63212.87650149433","Millions"
"United Kingdom","Total reserves (gold at national valuation)","US dollar","Monthly","2009-M04","65187.10931957725","Millions"
"United Kingdom","Total reserves (gold at national valuation)","US dollar","Monthly","2009-M05","69981.64301665702","Millions"
"United Kingdom","Total reserves (gold at national valuation)","US dollar","Monthly","2009-M06","70808.46465750439","Millions"
"United Kingdom","Total reserves (gold at national valuation)","US dollar","Monthly","2009-M07","68563.40883651507","Millions"
"United Kingdom","Total reserves (gold at national valuation)","US dollar","Monthly","2009-M08","80134.45464576912","Millions"
"United Kingdom","Total reserves (gold at national valuation)","US dollar","Monthly","2009-M09","82513.95534880316","Millions"
"United Kingdom","Total reserves (gold at national valuation)","US dollar","Monthly","2009-M10","83223.45966120698","Millions"
"United Kingdom","Total reserves (gold at national valuation)","US dollar","Monthly","2009-M11","83770.22550388376","Millions"
"United Kingdom","Total reserves (gold at national valuation)","US dollar","Monthly","2009-M12","79618.16360024675","Millions"
"United Kingdom","Total reserves (gold at national valuation)","US dollar","Monthly","2010-M01","79868.13685400384","Millions"
"United Kingdom","Total reserves (gold at national valuation)","US dollar","Monthly","2010-M02","81100.88349188114","Millions"
"United Kingdom","Total reserves (gold at national valuation)","US dollar","Monthly","2010-M03","86637.88109287536","Millions"
"United Kingdom","Total reserves (gold at national valuation)","US dollar","Monthly","2010-M04","89020.39806845362","Millions"
"United Kingdom","Total reserves (gold at national valuation)","US dollar","Monthly","2010-M05","87352.92348586488","Millions"
"United Kingdom","Total reserves (gold at national valuation)","US dollar","Monthly","2010-M06","88901.28663784792","Millions"
"United Kingdom","Total reserves (gold at national valuation)","US dollar","Monthly","2010-M07","89449.20941870628","Millions"
"United Kingdom","Total reserves (gold at national valuation)","US dollar","Monthly","2010-M08","89699.48309898768","Millions"
"United Kingdom","Total reserves (gold at national valuation)","US dollar","Monthly","2010-M09","95091.62776091978","Millions"
"United Kingdom","Total reserves (gold at national valuation)","US dollar","Monthly","2010-M10","94606.43419332179","Millions"
"United Kingdom","Total reserves (gold at national valuation)","US dollar","Monthly","2010-M11","94168.04251905084","Millions"
"United Kingdom","Total reserves (gold at national valuation)","US dollar","Monthly","2010-M12","98072.59761442458","Millions"
"United Kingdom","Total reserves (gold at national valuation)","US dollar","Monthly","2011-M01","100969.7532899016","Millions"
"United Kingdom","Total reserves (gold at national valuation)","US dollar","Monthly","2011-M02","105076.0116635122","Millions"
"United Kingdom","Total reserves (gold at national valuation)","US dollar","Monthly","2011-M03","107429.5248293109","Millions"
"United Kingdom","Total reserves (gold at national valuation)","US dollar","Monthly","2011-M04","112688.1841743957","Millions"
"United Kingdom","Total reserves (gold at national valuation)","US dollar","Monthly","2011-M05","109136.7476255803","Millions"
"United Kingdom","Total reserves (gold at national valuation)","US dollar","Monthly","2011-M06","108877.092189253","Millions"
"United Kingdom","Total reserves (gold at national valuation)","US dollar","Monthly","2011-M07","114213.1896568291","Millions"
"United Kingdom","Total reserves (gold at national valuation)","US dollar","Monthly","2011-M08","117221.2059166271","Millions"
"United Kingdom","Total reserves (gold at national valuation)","US dollar","Monthly","2011-M09","110630.1821771288","Millions"
"United Kingdom","Total reserves (gold at national valuation)","US dollar","Monthly","2011-M10","113226.4930891531","Millions"
"United Kingdom","Total reserves (gold at national valuation)","US dollar","Monthly","2011-M11","113582.0456432847","Millions"
"United Kingdom","Total reserves (gold at national valuation)","US dollar","Monthly","2011-M12","109734.1745912877","Millions"
"United Kingdom","Total reserves (gold at national valuation)","US dollar","Monthly","2012-M01","112622.808177196","Millions"
"United Kingdom","Total reserves (gold at national valuation)","US dollar","Monthly","2012-M02","115504.4500894776","Millions"
"United Kingdom","Total reserves (gold at national valuation)","US dollar","Monthly","2012-M03","113161.7096872086","Millions"
"United Kingdom","Total reserves (gold at national valuation)","US dollar","Monthly","2012-M04","114136.7581594675","Millions"
"United Kingdom","Total reserves (gold at national valuation)","US dollar","Monthly","2012-M05","112806.8806154569","Millions"
"United Kingdom","Total reserves (gold at national valuation)","US dollar","Monthly","2012-M06","112881.7807959658","Millions"
"United Kingdom","Total reserves (gold at national valuation)","US dollar","Monthly","2012-M07","114464.1345555368","Millions"
"United Kingdom","Total reserves (gold at national valuation)","US dollar","Monthly","2012-M08","114237.9141591418","Millions"
"United Kingdom","Total reserves (gold at national valuation)","US dollar","Monthly","2012-M09","116699.1657518602","Millions"
"United Kingdom","Total reserves (gold at national valuation)","US dollar","Monthly","2012-M10","116818.1855797014","Millions"
"United Kingdom","Total reserves (gold at national valuation)","US dollar","Monthly","2012-M11","116699.8611408588","Millions"
"United Kingdom","Total reserves (gold at national valuation)","US dollar","Monthly","2012-M12","117092.5768645912","Millions"
"United Kingdom","Total reserves (gold at national valuation)","US dollar","Monthly","2013-M01","116376.5095092758","Millions"
"United Kingdom","Total reserves (gold at national valuation)","US dollar","Monthly","2013-M02","114102.0812640046","Millions"
"United Kingdom","Total reserves (gold at national valuation)","US dollar","Monthly","2013-M03","115310.7233737677","Millions"
"United Kingdom","Total reserves (gold at national valuation)","US dollar","Monthly","2013-M04","115417.9084153052","Millions"
"United Kingdom","Total reserves (gold at national valuation)","US dollar","Monthly","2013-M05","114190.0995764634","Millions"
"United Kingdom","Total reserves (gold at national valuation)","US dollar","Monthly","2013-M06","112697.5330849075","Millions"
"United Kingdom","Total reserves (gold at national valuation)","US dollar","Monthly","2013-M07","116588.310631667","Millions"
"United Kingdom","Total reserves (gold at national valuation)","US dollar","Monthly","2013-M08","119321.1337886918","Millions"
"United Kingdom","Total reserves (gold at national valuation)","US dollar","Monthly","2013-M09","121340.0343490884","Millions"
"United Kingdom","Total reserves (gold at national valuation)","US dollar","Monthly","2013-M10","123522.823751585","Millions"
"United Kingdom","Total reserves (gold at national valuation)","US dollar","Monthly","2013-M11","121646.4442608286","Millions"
"United Kingdom","Total reserves (gold at national valuation)","US dollar","Monthly","2013-M12","118750.3062796762","Millions"
"United Kingdom","Total reserves (gold at national valuation)","US dollar","Monthly","2014-M01","120960.52706538","Millions"
"United Kingdom","Total reserves (gold at national valuation)","US dollar","Monthly","2014-M02","123267.2760759032","Millions"
"United Kingdom","Total reserves (gold at national valuation)","US dollar","Monthly","2014-M03","128334.6090790156","Millions"
"United Kingdom","Total reserves (gold at national valuation)","US dollar","Monthly","2014-M04","126117.3169731594","Millions"
"United Kingdom","Total reserves (gold at national valuation)","US dollar","Monthly","2014-M05","126093.6945799936","Millions"
"United Kingdom","Total reserves (gold at national valuation)","US dollar","Monthly","2014-M06","130267.9238467898","Millions"
"United Kingdom","Total reserves (gold at national valuation)","US dollar","Monthly","2014-M07","128800.2424170912","Millions"
"United Kingdom","Total reserves (gold at national valuation)","US dollar","Monthly","2014-M08","129186.514950569","Millions"
"United Kingdom","Total reserves (gold at national valuation)","US dollar","Monthly","2014-M09","123861.2957451438","Millions"
"United Kingdom","Total reserves (gold at national valuation)","US dollar","Monthly","2014-M10","124533.9037907279","Millions"
"United Kingdom","Total reserves (gold at national valuation)","US dollar","Monthly","2014-M11","126506.9640049023","Millions"
"United Kingdom","Total reserves (gold at national valuation)","US dollar","Monthly","2014-M12","124487.5752212963","Millions"
"United Kingdom","Total reserves (gold at national valuation)","US dollar","Monthly","2015-M01","128305.010085623","Millions"
"United Kingdom","Total reserves (gold at national valuation)","US dollar","Monthly","2015-M02","130976.5765948633","Millions"
"United Kingdom","Total reserves (gold at national valuation)","US dollar","Monthly","2015-M03","135656.959488602","Millions"
"United Kingdom","Total reserves (gold at national valuation)","US dollar","Monthly","2015-M04","138977.2957490264","Millions"
"United Kingdom","Total reserves (gold at national valuation)","US dollar","Monthly","2015-M05","140822.2655178923","Millions"
"United Kingdom","Total reserves (gold at national valuation)","US dollar","Monthly","2015-M06","140197.1777954486","Millions"
"United Kingdom","Total reserves (gold at national valuation)","US dollar","Monthly","2015-M07","142954.0482622036","Millions"
